"","Duration","Proto","SrcPt","DstPt","Packets","Bytes","Flags","Tos","class","Packets_speed","Bytes_speed","Hour","Min","Sec","Day"
"9069",0.274,6,443,60515,7,5928,24,32,0,25.5474452554745,21635.0364963504,9,39,59,5
"9070",0.036,6,80,59405,3,444,26,32,0,83.3333333333333,12333.3333333333,14,12,30,5
"9071",0,6,45086,80,1,66,16,0,0,10000,660000,9,58,40,6
"9072",0,6,80,56499,1,66,16,32,0,10000,660000,14,24,10,5
"9073",0.974,6,80,58617,6,986,27,0,0,6.16016427104723,1012.32032854209,18,37,31,5
"9074",0,6,53439,443,1,54,16,0,0,10000,540000,13,52,26,5
"9075",0,17,53,34849,1,164,0,0,0,10000,1640000,8,38,55,5
"9076",0,17,60832,53,2,156,0,0,0,20000,1560000,6,46,9,6
"9077",0,6,443,53012,1,66,16,32,0,10000,660000,7,56,38,5
"9078",0,6,80,51572,1,66,16,32,0,10000,660000,6,11,39,6
"9079",0.035,6,80,58932,2,108,17,32,0,57.1428571428571,3085.71428571429,14,8,51,5
"9080",0,17,53,49979,1,264,0,0,0,10000,2640000,6,46,36,6
"9081",0.031,6,443,35847,4,413,26,32,0,129.032258064516,13322.5806451613,11,45,42,5
"9082",0,6,443,61735,1,66,16,0,0,10000,660000,11,46,10,5
"9083",0.278,6,57670,443,7,1552,26,0,0,25.1798561151079,5582.73381294964,16,28,39,5
"9084",0,6,80,36091,1,66,16,32,0,10000,660000,17,36,9,5
"9085",0,6,80,60071,1,66,16,32,0,10000,660000,15,33,18,5
"9086",0.235,6,47278,80,5,1475,27,0,0,21.2765957446809,6276.59574468085,10,24,18,5
"9087",0,6,50098,443,1,55,16,0,0,10000,550000,12,47,1,5
"9088",0,6,443,37235,2,178,24,32,0,20000,1780000,13,33,18,5
"9089",0,6,443,58142,1,66,16,32,0,10000,660000,7,55,58,5
"9090",1.801,6,443,45722,8,6633,26,32,0,4.44197667962243,3682.95391449195,9,10,56,6
"9091",0.005,6,45461,445,2,174,24,0,0,400,34800,3,35,50,6
"9092",0.032,6,38424,443,4,341,25,0,0,125,10656.25,16,4,53,5
"9093",0,6,59129,80,1,55,16,0,0,10000,550000,18,45,33,5
"9094",0,6,60847,443,1,66,16,0,0,10000,660000,10,20,17,6
"9095",0,6,80,34098,1,66,16,0,0,10000,660000,7,45,32,5
"9096",0,6,443,48970,1,66,16,32,0,10000,660000,11,3,34,6
"9097",0,6,445,54887,1,108,24,0,0,10000,1080000,3,26,7,6
"9098",0,6,443,40375,1,66,16,0,0,10000,660000,14,24,13,5
"9099",0,6,55595,443,1,66,16,0,0,10000,660000,12,41,18,5
"9100",0,6,80,40261,1,66,16,32,0,10000,660000,10,35,47,6
"9101",0,6,43712,80,1,66,16,0,0,10000,660000,14,18,16,5
"9102",0,6,443,42185,1,66,16,0,0,10000,660000,12,8,7,5
"9103",3.263,6,52459,80,181,12551,26,0,0,55.4704259883543,3846.46031259577,10,58,44,5
"9104",0.028,6,46746,80,2,128,18,0,0,71.4285714285714,4571.42857142857,9,40,43,5
"9105",0.023,6,43620,8082,2,338,24,0,0,86.9565217391304,14695.652173913,9,49,31,6
"9106",0,6,80,53284,1,66,16,32,0,10000,660000,10,43,2,5
"9107",0,6,443,49472,1,66,16,32,0,10000,660000,17,29,9,5
"9108",0,17,64338,53,1,75,0,0,0,10000,750000,11,21,46,5
"9109",0.003,6,33139,445,2,174,24,0,0,666.666666666667,58000,4,46,17,5
"9110",0,6,443,45946,2,163,28,0,0,20000,1630000,13,33,14,5
"9111",0,6,35449,80,1,66,16,0,0,10000,660000,7,54,36,5
"9112",0.003,6,38583,445,2,174,24,0,0,666.666666666667,58000,2,11,50,5
"9113",0,6,443,58301,1,66,16,32,0,10000,660000,14,35,24,5
"9114",0.084,6,443,56393,8,3659,26,32,0,95.2380952380952,43559.5238095238,17,59,29,5
"9115",0,6,34291,443,2,108,4,0,0,20000,1080000,14,40,33,5
"9116",0.013,6,80,35465,2,132,17,32,0,153.846153846154,10153.8461538462,12,5,53,5
"9117",0,17,49393,53,2,180,0,0,0,20000,1800000,10,29,24,6
"9118",0.078,6,56378,443,2,166,24,0,0,25.6410256410256,2128.20512820513,11,16,10,5
"9119",0,6,80,47932,1,66,16,32,0,10000,660000,10,27,1,5
"9120",0,6,443,55060,1,66,16,32,0,10000,660000,12,41,23,5
"9121",0,6,61040,443,1,54,20,0,0,10000,540000,14,20,26,5
"9122",0.035,6,443,50197,3,193,25,32,0,85.7142857142857,5514.28571428571,10,41,44,6
"9123",0,6,56317,80,1,54,20,0,0,10000,540000,11,48,51,5
"9124",0.164,6,37870,443,12,1865,26,0,0,73.1707317073171,11371.9512195122,12,38,35,5
"9125",0,6,443,42518,1,66,16,32,0,10000,660000,10,47,5,5
"9126",0,6,443,42185,1,66,16,0,0,10000,660000,12,7,57,5
"9127",0.024,6,38685,443,5,453,25,0,0,208.333333333333,18875,10,3,25,6
"9128",0,17,53,53818,2,396,0,0,0,20000,3960000,10,35,10,6
"9129",0.016,6,61115,443,3,193,29,0,0,187.5,12062.5,11,41,54,5
"9130",0.004,17,53,39353,2,282,0,0,0,500,70500,9,29,6,6
"9131",0,6,445,44606,1,108,24,0,0,10000,1080000,5,6,8,5
"9132",0,6,80,50026,1,66,16,0,0,10000,660000,12,46,23,5
"9133",0,6,38304,443,3,162,17,0,0,30000,1620000,13,27,43,5
"9134",0,6,445,45461,1,108,24,0,0,10000,1080000,3,45,52,6
"9135",0.233,6,443,62513,13,5219,26,32,0,55.793991416309,22399.1416309013,8,6,37,5
"9136",0,6,80,59833,1,66,18,32,0,10000,660000,10,13,28,6
"9137",0,6,443,39618,1,66,16,32,0,10000,660000,10,31,25,6
"9138",0,6,44538,80,1,66,16,0,0,10000,660000,14,10,50,5
"9139",0.036,6,443,39986,7,1254,26,32,0,194.444444444444,34833.3333333333,8,24,18,5
"9140",0.003,6,52266,445,2,174,24,0,0,666.666666666667,58000,7,10,3,6
"9141",0,6,80,41303,1,66,16,32,0,10000,660000,12,5,6,5
"9142",0.073,6,45430,80,4,593,26,0,0,54.7945205479452,8123.28767123288,7,34,14,5
"9143",1.009,6,50549,443,3,198,17,0,0,2.97324083250743,196.233894945491,17,0,18,5
"9144",0.047,6,443,44412,5,3051,26,32,0,106.382978723404,64914.8936170213,9,35,7,5
"9145",0,6,80,52471,1,66,16,32,0,10000,660000,13,25,6,5
"9146",0.288,6,64203,80,10,11311,26,0,0,34.7222222222222,39274.3055555556,17,12,7,5
"9147",0.003,17,53,59442,2,298,0,0,0,666.666666666667,99333.3333333333,14,24,19,5
"9148",0,6,80,41627,1,54,16,32,0,10000,540000,8,59,39,5
"9149",0.003,6,80,51660,2,319,17,32,0,666.666666666667,106333.333333333,15,15,46,5
"9150",0.004,6,56510,443,2,2735,24,0,0,500,683750,18,3,7,5
"9151",0,6,37253,443,1,54,16,0,0,10000,540000,17,4,0,5
"9152",0.047,6,58487,80,8,1268,27,0,0,170.212765957447,26978.7234042553,9,45,0,5
"9153",0,6,443,56367,1,66,16,32,0,10000,660000,8,57,26,6
"9154",0.716,6,33242,80,6,1689,24,0,0,8.37988826815642,2358.93854748603,16,59,56,5
"9155",0,6,51446,443,2,108,4,0,0,20000,1080000,14,50,53,5
"9156",0.003,17,53,60881,2,318,0,0,0,666.666666666667,106000,9,30,10,5
"9157",0,17,53,52156,1,158,0,0,0,10000,1580000,10,30,32,6
"9158",0,6,80,50043,1,54,16,32,0,10000,540000,17,3,1,5
"9159",0,6,443,57164,1,66,16,0,0,10000,660000,13,50,12,5
"9160",0,6,46470,80,1,66,16,0,0,10000,660000,14,49,7,5
"9161",3.356,6,443,43662,34,103574,26,32,0,10.1311084624553,30862.3361144219,14,4,1,5
"9162",0,17,45540,53,1,72,0,0,0,10000,720000,10,42,20,5
"9163",0.064,6,443,54253,5,964,24,32,0,78.125,15062.5,17,15,27,5
"9164",1.764,6,443,54869,16,14320,27,0,0,9.0702947845805,8117.91383219955,13,33,24,5
"9165",0.573,6,443,39372,7,1531,27,32,0,12.216404886562,2671.90226876091,10,54,33,5
"9166",0.003,17,44370,53,2,166,0,0,0,666.666666666667,55333.3333333333,12,1,5,5
"9167",0,6,443,35747,1,66,16,32,0,10000,660000,15,16,55,5
"9168",0.071,6,443,60648,5,470,24,32,0,70.4225352112676,6619.71830985916,11,42,57,5
"9169",0.482,6,80,33976,4,1671,24,0,0,8.29875518672199,3466.80497925311,6,15,1,5
"9170",0,6,80,41312,1,66,16,32,0,10000,660000,8,33,36,5
"9171",0.003,17,53,55692,2,240,0,0,0,666.666666666667,80000,16,14,14,5
"9172",0.016,6,44280,80,2,128,18,0,0,125,8000,11,20,44,5
"9173",0,6,443,41942,1,112,24,32,0,10000,1120000,7,25,3,5
"9174",0,6,48027,443,1,54,16,0,0,10000,540000,6,12,27,6
"9175",0,6,44950,80,1,66,16,0,0,10000,660000,12,29,46,5
"9176",0,6,443,53949,1,66,16,0,0,10000,660000,13,48,43,5
"9177",0,6,80,40373,1,66,16,32,0,10000,660000,9,49,6,5
"9178",0.561,6,60064,443,9,1457,26,0,0,16.0427807486631,2597.14795008913,11,3,52,5
"9179",0.507,6,49671,80,4,1278,24,0,0,7.88954635108481,2520.7100591716,10,27,47,6
"9180",0.029,6,80,33226,2,1724,24,32,0,68.9655172413793,59448.275862069,10,42,35,5
"9181",0.001,17,53,44021,2,388,0,0,0,2000,388000,12,12,14,5
"9182",0.001,17,34307,53,2,190,0,0,0,2000,190000,6,53,44,6
"9183",0.399,6,443,61234,10,5374,27,32,0,25.062656641604,13468.671679198,11,42,32,5
"9184",0,6,48977,80,1,66,16,0,0,10000,660000,9,22,32,6
"9185",0,6,37244,443,1,66,16,0,0,10000,660000,14,45,1,5
"9186",0,6,80,50111,1,54,17,32,0,10000,540000,9,12,9,5
"9187",0.726,6,35951,443,4,1616,24,0,0,5.50964187327824,2225.89531680441,12,9,59,5
"9188",0.024,6,53985,443,3,251,25,0,0,125,10458.3333333333,14,51,37,5
"9189",0,6,46200,80,1,66,16,0,0,10000,660000,14,33,26,5
"9190",0.021,6,45859,80,2,140,18,0,0,95.2380952380952,6666.66666666667,9,34,57,5
"9191",0,17,53,45642,2,190,0,0,0,20000,1900000,10,18,33,5
"9192",0,6,80,56090,1,66,16,32,0,10000,660000,14,32,56,5
"9193",0.029,6,38267,80,2,132,17,0,0,68.9655172413793,4551.72413793103,14,34,16,5
"9194",0,6,49205,443,1,66,16,0,0,10000,660000,14,37,31,5
"9195",0,17,37339,53,2,160,0,0,0,20000,1600000,10,58,48,5
"9196",0,6,80,42439,1,316,24,32,0,10000,3160000,18,18,4,5
"9197",0.005,17,60049,53,2,148,0,0,0,400,29600,7,22,9,5
"9198",0.249,6,53663,80,4,780,26,0,0,16.0642570281125,3132.53012048193,17,49,14,5
"9199",0,6,443,44018,1,66,16,32,0,10000,660000,15,3,54,5
"9200",0,6,80,50605,1,66,16,32,0,10000,660000,14,4,48,5
"9201",0,6,443,53043,1,66,17,32,0,10000,660000,13,41,11,5
"9202",0,6,443,40021,4,295,25,0,0,40000,2950000,16,20,24,5
"9203",0.093,6,443,37346,30,43174,24,32,0,322.58064516129,464236.559139785,14,15,54,5
"9204",0,6,41619,80,1,66,17,0,0,10000,660000,9,8,59,5
"9205",1.229,6,52579,443,17,2360,26,0,0,13.8323840520749,1920.26037428804,12,52,39,5
"9206",0,6,57306,443,1,66,16,0,0,10000,660000,9,55,44,5
"9207",0,17,49714,53,2,164,0,0,0,20000,1640000,6,11,1,5
"9208",0.232,6,80,49978,3,2432,24,32,0,12.9310344827586,10482.7586206897,10,41,30,6
"9209",0,6,80,63962,1,241,17,0,0,10000,2410000,9,54,21,6
"9210",0,6,80,53308,1,66,16,32,0,10000,660000,6,9,53,6
"9211",0.149,6,443,52870,5,4340,26,32,0,33.5570469798658,29127.5167785235,10,20,40,6
"9212",0.07,6,443,34174,5,4209,26,0,0,71.4285714285714,60128.5714285714,16,9,45,5
"9213",1.376,6,443,59585,11,4427,27,32,0,7.99418604651163,3217.29651162791,7,37,47,6
"9214",0.056,6,58900,80,9,846,26,0,0,160.714285714286,15107.1428571429,14,7,45,5
"9215",0,6,80,44314,1,66,16,0,0,10000,660000,16,0,35,5
"9216",0,6,80,45620,1,66,16,32,0,10000,660000,8,34,48,5
"9217",0.002,6,53792,443,3,163,17,0,0,1500,81500,13,30,12,5
"9218",0,6,80,43773,1,66,17,32,0,10000,660000,14,11,11,5
"9219",0,6,48039,443,1,66,16,0,0,10000,660000,6,2,44,5
"9220",0.872,6,53660,443,2,132,17,0,0,2.29357798165138,151.376146788991,9,30,34,5
"9221",0,6,38509,80,1,66,16,0,0,10000,660000,8,37,34,6
"9222",0,6,43505,443,1,54,4,32,0,10000,540000,9,45,58,6
"9223",0,6,80,59269,1,54,4,32,0,10000,540000,10,43,8,6
"9224",0,6,58323,80,1,66,17,0,0,10000,660000,17,30,12,5
"9225",0.174,6,56366,80,2,132,17,0,0,11.4942528735632,758.620689655172,10,17,6,6
"9226",0.015,6,62001,80,2,120,18,0,0,133.333333333333,8000,9,21,54,6
"9227",0,6,443,54104,1,343,24,32,0,10000,3430000,14,4,31,5
"9228",0.015,17,53,50816,2,234,0,0,0,133.333333333333,15600,13,10,25,5
"9229",0,6,80,48482,1,66,16,32,0,10000,660000,9,30,31,5
"9230",0,6,80,54599,1,66,18,32,0,10000,660000,15,31,9,5
"9231",0,17,63688,53,1,78,0,0,0,10000,780000,6,46,36,6
"9232",0,6,44541,80,1,66,16,0,0,10000,660000,10,34,49,5
"9233",0.025,6,54579,443,5,453,25,0,0,200,18120,8,31,20,5
"9234",0.036,6,80,57121,3,1100,26,32,0,83.3333333333333,30555.5555555556,9,7,54,5
"9235",0.173,6,45495,443,2,132,17,0,0,11.5606936416185,763.005780346821,13,59,50,5
"9236",0,6,52059,80,1,55,16,0,0,10000,550000,17,11,27,5
"9237",0,6,51579,80,1,55,16,0,0,10000,550000,6,6,24,6
"9238",0.089,6,443,54426,12,5628,26,32,0,134.831460674157,63235.9550561798,1,11,51,5
"9239",0,6,80,54994,1,54,16,32,0,10000,540000,9,2,44,5
"9240",0,6,443,60666,1,54,16,32,0,10000,540000,11,41,16,5
"9241",0,6,80,54686,1,66,16,32,0,10000,660000,12,45,44,5
"9242",0.103,6,443,42138,8,4180,24,32,0,77.6699029126214,40582.5242718447,7,37,33,6
"9243",0,17,138,138,1,262,0,0,0,10000,2620000,22,45,1,5
"9244",0,6,41775,80,1,66,16,0,0,10000,660000,9,58,31,5
"9245",0.797,6,443,52458,10,1012,24,32,0,12.5470514429109,1269.76160602258,14,11,17,5
"9246",0.532,6,443,41181,12,9134,26,32,0,22.5563909774436,17169.1729323308,16,13,11,5
"9247",0.003,17,52791,53,2,148,0,0,0,666.666666666667,49333.3333333333,12,8,36,5
"9248",0,6,38891,80,1,66,16,0,0,10000,660000,13,49,31,5
"9249",0,6,443,34555,1,66,16,0,0,10000,660000,14,32,42,5
"9250",0,17,48649,53,2,154,0,0,0,20000,1540000,17,12,47,5
"9251",0.001,17,53,40387,2,289,0,0,0,2000,289000,15,14,5,5
"9252",0,6,443,37806,1,66,16,32,0,10000,660000,9,55,13,6
"9253",0.542,6,51495,443,12,2650,27,0,0,22.140221402214,4889.29889298893,12,27,42,5
"9254",0.849,6,80,51987,22,102513,26,0,0,25.9128386336867,120745.583038869,11,32,37,5
"9255",1.907,6,80,58158,3,1363,24,32,0,1.57315154693235,714.735186156266,10,59,37,5
"9256",0,6,59506,80,1,55,16,0,0,10000,550000,11,38,28,5
"9257",0,17,53,51507,1,112,0,0,0,10000,1120000,13,33,24,5
"9258",0.004,6,42791,443,4,310,25,0,0,1000,77500,11,22,25,5
"9259",0,6,48193,80,1,54,17,0,0,10000,540000,14,10,48,5
"9260",0,6,443,59585,1,100,24,32,0,10000,1e+06,15,49,49,5
"9261",0,6,80,40359,1,66,17,32,0,10000,660000,14,32,56,5
"9262",0,6,443,53819,1,66,16,32,0,10000,660000,11,8,28,5
"9263",0,6,58882,80,1,66,16,0,0,10000,660000,18,2,11,5
"9264",0.015,6,80,46156,3,839,26,32,0,200,55933.3333333333,12,13,56,5
"9265",0.102,6,443,52065,25,32835,24,32,0,245.098039215686,321911.764705882,8,35,1,5
"9266",0,6,57406,443,2,108,17,0,0,20000,1080000,15,39,11,5
"9267",0.556,6,58898,443,9,1513,26,0,0,16.1870503597122,2721.22302158273,19,57,20,5
"9268",0,6,80,54656,1,66,16,32,0,10000,660000,10,29,7,5
"9269",0,6,443,45377,1,66,16,0,0,10000,660000,11,58,16,5
"9270",0.019,6,58176,80,2,120,18,0,0,105.263157894737,6315.78947368421,13,16,51,5
"9271",0,6,49803,443,1,66,16,0,0,10000,660000,9,20,8,6
"9272",0,17,56372,53,1,87,0,0,0,10000,870000,11,46,41,5
"9273",0,6,445,57600,1,108,24,0,0,10000,1080000,8,11,19,5
"9274",0.117,6,43904,80,4,922,26,0,0,34.1880341880342,7880.34188034188,14,32,25,5
"9275",0,6,52084,443,1,55,16,0,0,10000,550000,11,33,32,5
"9276",4.173,6,36337,80,10,2815,24,0,0,2.39635753654445,674.574646537263,10,56,14,6
"9277",0,6,57634,443,1,66,16,0,0,10000,660000,17,16,16,5
"9278",0,6,41150,80,1,66,16,0,0,10000,660000,14,12,37,5
"9279",0,6,53184,80,1,55,16,0,0,10000,550000,13,33,39,5
"9280",0,6,61643,80,1,55,16,0,0,10000,550000,11,47,35,5
"9281",0,6,80,50201,1,54,17,32,0,10000,540000,10,41,39,6
"9282",0.228,6,54350,443,2,630,24,0,0,8.7719298245614,2763.15789473684,13,33,28,5
"9283",0.001,17,51695,53,2,174,0,0,0,2000,174000,17,31,37,5
"9284",0,6,443,58348,1,66,16,32,0,10000,660000,12,31,9,5
"9285",0,6,80,36767,1,74,18,32,0,10000,740000,16,26,45,5
"9286",0,6,80,61038,1,66,16,32,0,10000,660000,14,16,43,5
"9287",0,17,53,50362,2,318,0,0,0,20000,3180000,10,29,29,5
"9288",0.012,6,80,59183,2,132,17,32,0,166.666666666667,11000,10,36,28,6
"9289",0.459,6,80,43854,2,815,25,32,0,4.35729847494553,1775.5991285403,13,23,36,5
"9290",0.007,6,443,35772,12,23370,24,32,0,1714.28571428571,3338571.42857143,10,19,52,5
"9291",0.3,6,80,52464,2,148,18,32,0,6.66666666666667,493.333333333333,12,0,31,5
"9292",0.025,6,443,56448,3,193,25,0,0,120,7720,15,36,6,5
"9293",0,6,63173,80,1,55,16,0,0,10000,550000,19,38,48,5
"9294",0.037,6,54198,443,5,930,26,0,0,135.135135135135,25135.1351351351,9,6,20,5
"9295",0.021,6,48923,80,2,140,18,0,0,95.2380952380952,6666.66666666667,10,16,31,5
"9296",0,6,34175,443,1,54,16,0,0,10000,540000,14,31,41,5
"9297",0,6,443,57023,1,66,16,32,0,10000,660000,14,18,3,5
"9298",1.042,6,60291,443,5,603,30,0,0,4.79846449136276,578.694817658349,16,48,55,5
"9299",0.173,6,443,49903,3,205,25,32,0,17.3410404624277,1184.9710982659,9,37,21,6
"9300",0,6,55646,443,1,66,16,0,0,10000,660000,6,14,30,6
"9301",0,6,60346,443,1,55,16,0,0,10000,550000,10,20,26,5
"9302",0,6,80,44686,1,66,16,32,0,10000,660000,17,32,11,5
"9303",0.009,6,80,33648,2,626,24,32,0,222.222222222222,69555.5555555556,16,52,13,5
"9304",0,17,38741,53,2,158,0,0,0,20000,1580000,11,18,21,5
"9305",0.123,6,58059,443,9,2146,26,0,0,73.1707317073171,17447.1544715447,16,0,14,5
"9306",0.037,6,443,39384,2,163,25,32,0,54.0540540540541,4405.40540540541,11,3,46,6
"9307",0,17,138,138,1,262,0,0,0,10000,2620000,4,32,55,5
"9308",0.352,6,62174,443,3,386,24,0,0,8.52272727272727,1096.59090909091,2,59,7,5
"9309",0,6,46899,443,1,66,16,0,0,10000,660000,13,29,56,5
"9310",0,6,57002,443,1,66,16,0,0,10000,660000,9,28,4,5
"9311",0,6,61941,443,2,108,17,0,0,20000,1080000,10,26,39,6
"9312",0.161,6,443,59663,20,15687,26,32,0,124.223602484472,97434.7826086956,15,49,17,5
"9313",0.026,6,80,59972,2,108,17,0,0,76.9230769230769,4153.84615384615,15,48,49,5
"9314",0.019,6,50402,80,2,120,18,0,0,105.263157894737,6315.78947368421,10,42,40,6
"9315",0.035,17,53,34473,2,374,0,0,0,57.1428571428571,10685.7142857143,15,1,26,5
"9316",0,17,137,137,1,92,0,0,0,10000,920000,0,35,15,6
"9317",0,6,80,40282,1,66,17,32,0,10000,660000,10,12,38,6
"9318",0,6,45944,80,1,66,16,0,0,10000,660000,11,26,38,5
"9319",0,6,49828,443,1,55,16,0,0,10000,550000,10,45,30,5
"9320",1.463,6,443,55499,11,8072,26,32,0,7.5187969924812,5517.42993848257,15,33,53,5
"9321",0,6,443,35906,1,66,16,32,0,10000,660000,16,12,37,5
"9322",1.389,6,443,57624,20,30295,26,32,0,14.3988480921526,21810.6551475882,11,14,3,5
"9323",0.003,6,52266,445,2,174,24,0,0,666.666666666667,58000,7,56,11,6
"9324",0,6,80,48186,1,66,16,32,0,10000,660000,13,50,32,5
"9325",0,6,80,44285,1,66,16,32,0,10000,660000,14,48,58,5
"9326",5.121,6,44212,443,423,37650,26,0,0,82.6010544815466,7352.07967193907,9,11,22,5
"9327",0,17,57975,53,2,142,0,0,0,20000,1420000,9,23,10,6
"9328",0,6,56877,80,1,66,16,0,0,10000,660000,14,21,31,5
"9329",0,6,443,57177,1,66,16,32,0,10000,660000,16,4,57,5
"9330",0,6,443,56179,1,66,16,32,0,10000,660000,7,42,32,5
"9331",0,6,34949,80,1,66,16,0,0,10000,660000,15,40,28,5
"9332",0,6,443,33097,1,66,16,0,0,10000,660000,10,5,4,5
"9333",0,6,80,37256,1,66,16,0,0,10000,660000,7,43,9,5
"9334",0,6,443,36949,1,66,16,32,0,10000,660000,7,37,17,6
"9335",0,17,53,47228,2,192,0,0,0,20000,1920000,6,14,28,5
"9336",0,17,53,34610,2,268,0,0,0,20000,2680000,11,2,47,6
"9337",0,6,48694,80,1,66,16,0,0,10000,660000,11,29,38,5
"9338",0,6,80,49981,1,66,16,0,0,10000,660000,8,53,9,5
"9339",0,6,80,50499,1,78,16,32,0,10000,780000,11,53,14,5
"9340",0.025,6,43620,8082,2,338,24,0,0,80,13520,20,25,38,5
"9341",0,6,80,56846,1,862,24,32,0,10000,8620000,10,38,22,6
"9342",0,6,443,37244,1,66,16,32,0,10000,660000,14,45,12,5
"9343",0.215,6,60962,443,8,1499,26,0,0,37.2093023255814,6972.09302325581,9,5,23,5
"9344",0.002,6,43771,445,2,174,24,0,0,1000,87000,3,54,11,5
"9345",2.329,6,38151,443,17,5305,26,0,0,7.2992700729927,2277.80163160155,11,1,13,6
"9346",0,17,40899,53,2,154,0,0,0,20000,1540000,11,18,51,5
"9347",0.112,6,443,57896,5,1335,24,32,0,44.6428571428571,11919.6428571429,12,15,27,5
"9348",0,6,38877,443,1,54,16,0,0,10000,540000,8,53,20,6
"9349",0,6,80,58720,1,66,16,32,0,10000,660000,10,23,14,6
"9350",0,6,80,54098,1,70,18,0,0,10000,7e+05,9,59,9,6
"9351",0.04,6,443,53123,2,499,24,32,0,50,12475,7,34,20,6
"9352",0.551,6,38496,80,16,2260,26,0,0,29.038112522686,4101.6333938294,7,43,6,5
"9353",0,6,443,57549,1,66,16,0,0,10000,660000,12,30,33,5
"9354",1.091,6,80,35255,5,856,27,32,0,4.58295142071494,784.601283226398,12,49,14,5
"9355",0.568,6,80,60847,4,1670,24,32,0,7.04225352112676,2940.14084507042,15,35,43,5
"9356",0,6,445,45461,1,70,24,0,0,10000,7e+05,0,59,26,5
"9357",0,6,44441,443,1,66,16,0,0,10000,660000,6,19,3,6
"9358",0,6,80,35898,1,902,24,32,0,10000,9020000,9,28,25,6
"9359",0,6,80,59148,1,54,16,32,0,10000,540000,18,44,55,5
"9360",0.001,17,53,33838,2,584,0,0,0,2000,584000,7,10,9,6
"9361",0,6,80,44736,1,74,18,32,0,10000,740000,10,28,59,5
"9362",0,6,443,64154,1,66,16,32,0,10000,660000,13,10,10,5
"9363",0,6,80,60919,1,66,16,32,0,10000,660000,17,6,23,5
"9364",0.258,6,59117,443,2,849,24,0,0,7.75193798449612,3290.6976744186,15,46,59,5
"9365",0,6,443,56107,1,66,16,32,0,10000,660000,9,46,37,5
"9366",0,6,443,62307,1,54,16,32,0,10000,540000,11,45,21,5
"9367",0.039,6,80,52521,2,108,17,32,0,51.2820512820513,2769.23076923077,9,18,29,5
"9368",0,6,47458,80,1,66,16,0,0,10000,660000,13,55,24,5
"9369",0,6,443,64493,1,54,16,32,0,10000,540000,14,22,30,5
"9370",0.509,6,60378,443,7,1300,26,0,0,13.7524557956778,2554.02750491159,15,50,26,5
"9371",0,6,59824,443,1,55,16,0,0,10000,550000,9,17,26,6
"9372",0.002,6,443,51179,3,162,17,0,0,1500,81000,16,15,19,5
"9373",0.038,6,443,43950,6,842,26,32,0,157.894736842105,22157.8947368421,6,42,42,6
"9374",0.002,6,443,46744,2,163,25,0,0,1000,81500,8,54,35,6
"9375",0,6,443,57649,1,54,16,32,0,10000,540000,11,15,25,5
"9376",0,6,54277,80,1,66,16,0,0,10000,660000,9,28,9,6
"9377",0,6,51209,443,1,54,20,0,0,10000,540000,15,37,11,5
"9378",0.022,6,443,34265,12,38028,24,32,0,545.454545454545,1728545.45454545,16,9,39,5
"9379",0.181,6,40407,443,3,198,17,0,0,16.5745856353591,1093.9226519337,13,6,32,5
"9380",0.332,6,51920,443,10,1486,26,0,0,30.1204819277108,4475.90361445783,10,19,20,5
"9381",0.241,6,47299,443,5,906,26,0,0,20.746887966805,3759.33609958506,15,19,36,5
"9382",0.226,6,443,58746,2,200,24,32,0,8.84955752212389,884.955752212389,11,21,49,5
"9383",0,17,63702,53,1,83,0,0,0,10000,830000,10,16,43,5
"9384",0.014,6,33640,80,2,108,17,0,0,142.857142857143,7714.28571428571,16,20,27,5
"9385",0.608,6,41041,443,40,10036,26,0,0,65.7894736842105,16506.5789473684,10,19,50,6
"9386",0,6,52303,443,1,66,16,0,0,10000,660000,12,47,55,5
"9387",0,6,445,53968,1,108,24,0,0,10000,1080000,6,18,16,5
"9388",0,6,80,47749,1,54,4,32,0,10000,540000,11,17,24,5
"9389",0.068,6,57327,443,2,178,24,0,0,29.4117647058824,2617.64705882353,13,38,3,5
"9390",0,6,43618,443,1,66,16,0,0,10000,660000,10,19,46,6
"9391",0,6,43119,443,2,132,17,0,0,20000,1320000,11,20,3,5
"9392",0.005,17,38260,53,2,156,0,0,0,400,31200,8,36,53,5
"9393",0,17,53,54355,2,192,0,0,0,20000,1920000,13,48,55,5
"9394",0.102,6,80,48993,3,592,26,32,0,29.4117647058824,5803.92156862745,14,9,10,5
"9395",0.003,17,47339,53,2,160,0,0,0,666.666666666667,53333.3333333333,14,47,56,5
"9396",0,6,8082,55257,1,212,24,32,0,10000,2120000,15,54,50,5
"9397",0,6,80,43041,1,66,16,32,0,10000,660000,16,13,51,5
"9398",0.016,6,49127,443,3,215,25,0,0,187.5,13437.5,10,38,13,6
"9399",0,6,443,52273,1,66,16,32,0,10000,660000,15,39,6,5
"9400",0,6,80,39707,1,66,16,0,0,10000,660000,7,12,1,6
"9401",0.041,6,46836,443,5,633,26,0,0,121.951219512195,15439.0243902439,14,24,46,5
"9402",0,6,80,59869,1,54,16,32,0,10000,540000,14,8,26,5
"9403",0,6,80,53568,1,66,16,32,0,10000,660000,9,23,46,5
"9404",0.175,6,443,49130,2,163,25,32,0,11.4285714285714,931.428571428571,10,44,33,5
"9405",1.085,6,57184,443,11,2120,27,0,0,10.1382488479263,1953.91705069124,10,20,26,5
