"","Duration","Proto","SrcPt","DstPt","Packets","Bytes","Flags","Tos","class","Packets_speed","Bytes_speed","Hour","Min","Sec"
"5341",0,1,0,3.3,2,328,0,192,0,20000,3280000,47,20,6
"5342",0,6,80,35921,1,66,16,0,0,10000,660000,0,21,7
"5343",0.246,6,36140,443,9,1477,26,0,0,36.5853658536585,6004.06504065041,57,15,8
"5344",0,6,51349,443,1,66,16,0,0,10000,660000,30,42,8
"5345",0,6,44651,443,1,66,16,0,0,10000,660000,15,59,5
"5346",1.841,6,80,56577,4,1864,26,32,0,2.17273221075502,1012.49321021184,48,48,7
"5347",0,6,443,43208,1,66,16,32,0,10000,660000,19,5,8
"5348",0,6,80,48500,1,66,16,32,0,10000,660000,49,41,5
"5349",0.088,6,80,60312,2,1111,24,32,0,22.7272727272727,12625,53,34,2
"5350",0,6,39309,443,1,54,16,0,0,10000,540000,59,32,9
"5351",0,6,443,45008,1,373,24,0,0,10000,3730000,1,31,5
"5352",0,17,137,137,1,92,0,0,0,10000,920000,18,9,4
"5353",0.019,6,58463,80,2,120,18,0,0,105.263157894737,6315.78947368421,29,11,8
"5354",0,6,45266,80,1,66,16,0,0,10000,660000,46,54,0
"5355",0,17,52444,53,1,75,0,0,0,10000,750000,29,11,3
"5356",0.116,6,443,44161,16,15441,26,32,0,137.931034482759,133112.068965517,32,40,9
"5357",0,17,42912,53,1,87,0,0,0,10000,870000,47,46,5
"5358",0.003,17,45142,53,2,148,0,0,0,666.666666666667,49333.3333333333,0,13,4
"5359",0,6,80,52307,1,66,16,32,0,10000,660000,25,28,8
"5360",0,6,445,37884,1,108,24,0,0,10000,1080000,23,9,6
"5361",0,6,47939,80,1,66,16,0,0,10000,660000,25,8,9
"5362",0,6,8082,48380,1,212,24,32,0,10000,2120000,15,13,1
"5363",0.018,6,59951,80,2,120,18,0,0,111.111111111111,6666.66666666667,9,38,0
"5364",0,6,42520,80,1,66,16,0,0,10000,660000,45,41,7
"5365",0.596,6,44319,443,25,2700,26,0,0,41.9463087248322,4530.20134228188,22,38,6
"5366",0,6,80,59709,1,66,16,32,0,10000,660000,37,54,0
"5367",0.035,6,50319,80,4,697,26,0,0,114.285714285714,19914.2857142857,13,16,4
"5368",0,6,44826,80,1,66,16,0,0,10000,660000,27,17,7
"5369",0,6,80,46547,1,66,16,32,0,10000,660000,8,11,9
"5370",0,6,35368,443,1,66,16,0,0,10000,660000,14,2,9
"5371",0,17,53,41914,2,533,0,0,0,20000,5330000,6,45,3
"5372",0.017,6,80,52923,2,108,17,32,0,117.647058823529,6352.94117647059,23,12,5
"5373",0.684,6,55859,80,5,1185,27,0,0,7.30994152046784,1732.45614035088,29,26,8
"5374",0.556,6,33939,443,123,12999,26,0,0,221.223021582734,23379.4964028777,26,19,5
"5375",0.055,6,34296,443,5,906,26,0,0,90.9090909090909,16472.7272727273,22,4,5
"5376",0,6,443,55159,1,66,16,32,0,10000,660000,13,51,0
"5377",1.401,6,80,53944,3,916,26,32,0,2.14132762312634,653.818700927909,41,44,1
"5378",0.124,6,443,54139,7,758,26,32,0,56.4516129032258,6112.90322580645,50,13,2
"5379",0.233,6,53969,8082,2,319,24,0,0,8.58369098712446,1369.09871244635,34,6,4
"5380",0,17,137,137,1,92,0,0,0,10000,920000,54,40,3
"5381",0,6,59270,80,1,66,16,0,0,10000,660000,32,24,4
"5382",0,6,80,40717,1,66,16,32,0,10000,660000,48,10,4
"5383",0,6,44787,80,1,66,16,0,0,10000,660000,12,26,9
"5384",0,6,80,56899,1,66,16,32,0,10000,660000,42,18,0
"5385",0,6,60713,80,1,66,16,0,0,10000,660000,39,23,6
"5386",0,6,41228,443,1,66,16,0,0,10000,660000,21,39,8
"5387",0,17,137,137,1,92,0,0,0,10000,920000,47,50,2
"5388",0,6,80,46418,1,66,16,32,0,10000,660000,52,19,6
"5389",1.03,6,55975,443,3,1815,24,0,0,2.9126213592233,1762.1359223301,18,55,7
"5390",0,6,59596,80,1,55,16,0,0,10000,550000,56,4,4
"5391",0,17,53,37043,2,338,0,0,0,20000,3380000,6,48,1
"5392",0.018,6,80,53845,2,108,17,32,0,111.111111111111,6000,35,54,8
"5393",0,6,58844,445,1,66,16,0,0,10000,660000,19,55,5
"5394",0.419,6,60125,80,6,835,27,0,0,14.3198090692124,1992.84009546539,43,19,2
"5395",0.004,17,46299,53,2,148,0,0,0,500,37000,59,44,8
"5396",0,6,443,52823,2,163,25,32,0,20000,1630000,41,31,9
"5397",0,6,443,43698,1,66,16,32,0,10000,660000,49,18,7
"5398",0,6,43181,80,1,66,16,0,0,10000,660000,21,12,4
"5399",0,6,80,46731,1,66,16,32,0,10000,660000,33,43,8
"5400",0,6,47894,443,1,54,16,0,0,10000,540000,52,18,4
"5401",0.01,6,443,54029,6,19197,24,0,0,600,1919700,15,43,7
"5402",0,6,443,41415,1,54,16,32,0,10000,540000,50,29,0
"5403",0.173,6,443,40701,8,2944,26,32,0,46.242774566474,17017.3410404624,56,51,5
"5404",0,6,35585,443,1,66,16,0,0,10000,660000,2,11,5
"5405",0,6,443,47391,1,66,16,32,0,10000,660000,31,35,6
"5406",0,6,80,55660,1,66,16,32,0,10000,660000,52,50,7
"5407",0,6,80,56377,1,66,16,32,0,10000,660000,48,12,5
"5408",0.546,6,36206,443,5,882,26,0,0,9.15750915750916,1615.38461538462,40,48,7
"5409",0,6,443,57166,1,66,16,32,0,10000,660000,36,10,4
"5410",0.025,6,59322,80,2,132,17,0,0,80,5280,17,5,5
"5411",0.023,6,52239,80,2,120,18,0,0,86.9565217391304,5217.39130434783,24,10,5
"5412",0.038,6,44051,443,3,1340,24,0,0,78.9473684210526,35263.1578947368,48,9,2
"5413",0,6,443,40481,4,295,25,32,0,40000,2950000,1,13,3
"5414",0,6,80,54446,1,66,16,32,0,10000,660000,35,40,9
"5415",0.052,17,53,37591,2,354,0,0,0,38.4615384615385,6807.69230769231,28,45,9
"5416",0.05,6,52281,443,5,906,26,0,0,100,18120,7,32,3
"5417",0,6,443,38146,1,66,16,32,0,10000,660000,42,9,5
"5418",0,6,58985,80,1,55,16,0,0,10000,550000,31,27,0
"5419",0,17,37911,53,2,148,0,0,0,20000,1480000,59,20,9
"5420",0,6,80,45059,2,132,17,0,0,20000,1320000,45,10,7
"5421",0,6,80,49797,1,66,16,32,0,10000,660000,13,54,5
"5422",0,6,47314,80,1,66,16,0,0,10000,660000,6,6,6
"5423",0,17,33011,53,2,144,0,0,0,20000,1440000,51,55,1
"5424",0,6,58952,80,1,55,16,0,0,10000,550000,31,25,8
"5425",0.431,6,62923,443,12,4436,26,0,0,27.8422273781903,10292.343387471,4,50,0
"5426",0,17,53,51566,2,276,0,0,0,20000,2760000,28,14,3
"5427",0,6,60185,80,1,66,16,0,0,10000,660000,12,35,9
"5428",0,6,41740,443,1,66,17,0,0,10000,660000,54,9,0
"5429",0,6,54076,80,1,66,16,0,0,10000,660000,0,10,8
"5430",0,6,46999,443,1,66,16,0,0,10000,660000,29,57,6
"5431",0,6,36701,443,2,108,4,0,0,20000,1080000,7,24,2
"5432",0.029,6,47480,443,2,1187,24,0,0,68.9655172413793,40931.0344827586,54,10,5
"5433",0,17,53,58432,1,283,0,0,0,10000,2830000,31,3,0
"5434",0,6,49206,443,1,55,16,0,0,10000,550000,2,14,4
"5435",0,6,43029,80,1,66,16,0,0,10000,660000,41,48,3
"5436",0,6,80,47098,1,74,18,32,0,10000,740000,37,55,3
"5437",0.049,6,80,60929,2,108,17,32,0,40.8163265306122,2204.08163265306,25,28,1
"5438",0,6,59512,443,1,66,16,0,0,10000,660000,26,35,4
"5439",0.003,17,60828,53,2,148,0,0,0,666.666666666667,49333.3333333333,42,30,7
"5440",0,6,80,55682,1,66,16,0,0,10000,660000,3,41,9
"5441",0,6,36679,80,1,66,16,0,0,10000,660000,49,7,8
"5442",0.018,6,43596,80,2,477,24,0,0,111.111111111111,26500,19,35,0
"5443",0.014,6,55591,443,2,178,24,0,0,142.857142857143,12714.2857142857,56,31,6
"5444",0,6,443,60670,1,66,16,32,0,10000,660000,40,3,6
"5445",0,6,42697,443,1,66,16,0,0,10000,660000,1,1,3
"5446",0.08,6,59119,443,2,166,24,0,0,25,2075,10,22,4
"5447",0.018,6,443,55825,4,295,25,0,0,222.222222222222,16388.8888888889,9,2,3
"5448",0,6,80,45900,1,66,16,32,0,10000,660000,35,6,2
"5449",1.45,6,54383,443,10,1652,26,0,0,6.89655172413793,1139.31034482759,9,2,5
"5450",0,17,53,58992,1,274,0,0,0,10000,2740000,48,10,8
"5451",0.442,6,443,50739,10,4112,27,32,0,22.6244343891403,9303.16742081448,27,27,1
"5452",0,6,62738,80,2,108,17,0,0,20000,1080000,4,38,0
"5453",0.001,6,443,36598,2,163,25,32,0,2000,163000,51,11,2
"5454",0,6,56437,80,1,55,16,0,0,10000,550000,24,57,3
"5455",0,6,36980,80,1,66,16,0,0,10000,660000,48,9,2
"5456",0,6,37720,443,2,108,4,32,0,20000,1080000,8,2,4
"5457",0,17,60856,53,2,150,0,0,0,20000,1500000,18,7,1
"5458",0.036,6,48592,80,5,1769,26,0,0,138.888888888889,49138.8888888889,59,50,0
"5459",0,6,443,34925,3,198,17,32,0,30000,1980000,46,40,7
"5460",0,6,443,53226,1,54,17,32,0,10000,540000,13,56,8
"5461",0,6,80,56104,1,66,16,32,0,10000,660000,17,4,8
"5462",0.058,6,61313,8000,6,575,27,0,0,103.448275862069,9913.79310344828,44,35,2
"5463",0,6,445,37191,1,108,24,0,0,10000,1080000,6,58,0
"5464",0,17,53,45692,2,206,0,0,0,20000,2060000,11,15,9
"5465",0,6,443,55346,1,66,16,0,0,10000,660000,54,52,9
"5466",0,6,443,49587,1,66,16,32,0,10000,660000,28,21,9
"5467",0.086,6,443,56182,7,4363,26,32,0,81.3953488372093,50732.5581395349,39,55,4
"5468",0,6,445,51146,1,108,24,0,0,10000,1080000,0,9,6
"5469",0,6,443,55567,1,66,16,32,0,10000,660000,54,40,2
"5470",0,6,46601,80,1,66,16,0,0,10000,660000,27,48,7
"5471",0,6,443,36236,1,66,16,0,0,10000,660000,32,55,6
"5472",0.054,6,80,53987,13,25856,26,32,0,240.740740740741,478814.814814815,13,10,5
"5473",0.003,6,58844,445,2,174,24,0,0,666.666666666667,58000,35,17,5
"5474",0.01,17,54733,53,2,158,0,0,0,200,15800,6,35,4
"5475",0.034,6,60413,80,2,108,17,0,0,58.8235294117647,3176.47058823529,10,53,7
"5476",0,6,45387,80,1,54,17,0,0,10000,540000,42,7,7
"5477",0,6,48007,80,1,66,16,0,0,10000,660000,41,55,8
"5478",0.061,6,38412,80,17,1803,26,0,0,278.688524590164,29557.3770491803,22,38,4
"5479",0,6,443,57839,1,66,17,32,0,10000,660000,6,44,8
"5480",0,17,53,33472,2,388,0,0,0,20000,3880000,7,39,5
"5481",0.004,6,43145,445,2,174,24,0,0,500,43500,28,51,4
"5482",0,6,40351,443,1,66,16,0,0,10000,660000,11,48,3
"5483",0.08,6,43276,80,4,829,26,0,0,50,10362.5,30,25,5
"5484",0.047,17,49126,53,2,152,0,0,0,42.5531914893617,3234.04255319149,41,26,4
"5485",0,6,80,53883,1,241,17,0,0,10000,2410000,34,56,2
"5486",0.229,6,443,62408,3,254,24,32,0,13.1004366812227,1109.17030567686,24,55,3
"5487",0,6,58121,80,1,66,16,0,0,10000,660000,51,10,2
"5488",0.035,17,41242,53,2,160,0,0,0,57.1428571428571,4571.42857142857,29,9,1
"5489",0,6,47040,443,1,66,16,0,0,10000,660000,36,7,1
"5490",0,17,54951,53,2,150,0,0,0,20000,1500000,30,34,0
"5491",1.065,6,34690,443,29,8226,31,0,0,27.2300469483568,7723.94366197183,32,33,5
"5492",0.041,6,51090,443,6,972,26,0,0,146.341463414634,23707.3170731707,14,47,7
"5493",0,6,80,47758,1,66,16,32,0,10000,660000,36,39,6
"5494",0,6,443,54863,1,66,16,32,0,10000,660000,29,56,4
"5495",0,17,53,61047,1,144,0,0,0,10000,1440000,54,6,4
"5496",0,6,53780,443,1,54,16,0,0,10000,540000,35,59,0
"5497",0.267,6,50110,8082,2,319,24,0,0,7.49063670411985,1194.75655430712,41,34,5
"5498",0,6,40262,80,1,66,16,0,0,10000,660000,28,57,7
"5499",0,17,53,52842,2,300,0,0,0,20000,3e+06,2,37,0
"5500",0,6,35872,443,1,66,16,0,0,10000,660000,5,17,7
"5501",0,6,443,59259,1,112,24,32,0,10000,1120000,49,41,2
"5502",0,17,45086,53,2,168,0,0,0,20000,1680000,59,20,2
"5503",0,17,43293,53,2,154,0,0,0,20000,1540000,0,23,2
"5504",0,6,49390,443,1,66,16,0,0,10000,660000,9,27,2
"5505",0,6,443,36487,1,54,16,32,0,10000,540000,25,14,6
"5506",0,6,35396,443,1,66,16,0,0,10000,660000,45,29,6
"5507",0,6,48735,80,1,66,16,0,0,10000,660000,51,23,1
"5508",0.026,6,56935,443,4,494,24,0,0,153.846153846154,19000,14,16,4
"5509",0,6,443,47716,1,66,16,32,0,10000,660000,50,35,8
"5510",0.228,6,80,34329,7,1184,27,32,0,30.7017543859649,5192.98245614035,51,30,0
"5511",0,6,443,37544,4,295,25,0,0,40000,2950000,37,25,1
"5512",0,6,54410,443,1,66,16,0,0,10000,660000,21,9,8
"5513",0,6,41832,443,1,54,16,0,0,10000,540000,14,15,1
"5514",0.329,6,37420,443,9,1361,27,0,0,27.355623100304,4136.77811550152,18,53,2
"5515",0,6,80,37187,1,66,16,32,0,10000,660000,20,20,2
"5516",0.132,6,443,53163,10,11616,30,32,0,75.7575757575758,88000,49,41,6
"5517",0,6,443,47757,1,66,16,32,0,10000,660000,41,26,7
"5518",0.014,6,52423,80,2,132,17,0,0,142.857142857143,9428.57142857143,12,3,2
"5519",0,6,54293,80,1,55,16,0,0,10000,550000,32,7,5
"5520",0,6,53789,80,1,66,16,0,0,10000,660000,23,52,1
"5521",1.673,6,80,46943,4,1329,24,32,0,2.39091452480574,794.381350866706,21,4,6
"5522",0.274,6,50494,443,13,4101,26,0,0,47.4452554744526,14967.1532846715,54,3,6
"5523",0.093,6,443,60260,4,419,26,0,0,43.010752688172,4505.37634408602,38,58,0
"5524",0,6,44035,443,1,66,16,0,0,10000,660000,41,29,0
"5525",1.325,6,80,44652,3,623,24,32,0,2.26415094339623,470.188679245283,49,54,5
"5526",0,6,43734,80,1,66,16,0,0,10000,660000,39,43,8
"5527",0.215,6,443,55693,2,992,24,32,0,9.30232558139535,4613.95348837209,37,17,0
"5528",0,6,39648,443,1,66,16,0,0,10000,660000,18,59,8
"5529",0.005,6,60689,445,2,174,24,0,0,400,34800,6,46,3
"5530",0,6,443,60145,1,66,17,32,0,10000,660000,2,32,1
"5531",0.051,6,49560,443,5,906,26,0,0,98.0392156862745,17764.7058823529,16,23,4
"5532",0,6,443,53447,1,66,16,32,0,10000,660000,18,19,5
"5533",0.017,6,58944,80,2,132,17,0,0,117.647058823529,7764.70588235294,47,19,3
"5534",0,6,45170,443,1,66,16,0,0,10000,660000,36,24,4
"5535",0.039,6,443,51057,2,139,25,32,0,51.2820512820513,3564.10256410256,32,59,4
"5536",0,6,80,52652,1,66,16,32,0,10000,660000,46,0,6
"5537",0,6,443,44487,1,66,17,32,0,10000,660000,1,23,6
"5538",0.163,6,443,50339,7,5102,26,32,0,42.9447852760736,31300.6134969325,51,17,3
"5539",0.017,6,52528,443,3,251,25,0,0,176.470588235294,14764.7058823529,14,18,2
"5540",0,6,80,60253,1,54,17,32,0,10000,540000,40,42,3
"5541",0,6,44123,443,1,54,16,0,0,10000,540000,14,59,3
"5542",0,6,443,50831,1,66,16,32,0,10000,660000,15,5,0
"5543",0,6,443,48175,1,66,16,32,0,10000,660000,46,43,5
"5544",0.266,6,51233,443,3,220,24,0,0,11.2781954887218,827.067669172932,21,56,4
"5545",0.023,6,51152,8082,2,338,24,0,0,86.9565217391304,14695.652173913,41,2,5
"5546",0.078,6,443,49054,3,343,26,32,0,38.4615384615385,4397.4358974359,0,24,5
"5547",0.087,6,58772,443,6,1703,24,0,0,68.9655172413793,19574.7126436782,9,52,9
"5548",0.06,6,45266,80,31,2380,26,0,0,516.666666666667,39666.6666666667,10,24,8
"5549",0,6,59724,80,1,55,16,0,0,10000,550000,35,30,6
"5550",0.095,6,443,40915,27,46166,24,32,0,284.210526315789,485957.894736842,6,0,0
"5551",0,17,138,138,1,243,0,0,0,10000,2430000,38,55,7
"5552",1.029,6,80,38071,6,5342,26,32,0,5.83090379008746,5191.44800777454,59,44,3
"5553",0.041,17,53,39524,2,537,0,0,0,48.780487804878,13097.5609756098,19,41,1
"5554",0,6,80,53000,1,66,16,32,0,10000,660000,27,9,8
"5555",0.607,6,38470,443,10,1325,26,0,0,16.4744645799012,2182.8665568369,49,26,9
"5556",0,6,43619,443,1,66,16,0,0,10000,660000,23,1,8
"5557",0.046,17,53,37841,2,475,0,0,0,43.4782608695652,10326.0869565217,50,1,2
"5558",0.116,6,443,53247,4,295,25,32,0,34.4827586206897,2543.10344827586,13,44,5
"5559",0.566,6,44796,80,11,2438,26,0,0,19.434628975265,4307.42049469965,2,30,3
"5560",0,17,53,53367,1,90,0,0,0,10000,9e+05,30,52,9
"5561",0,6,443,43313,1,66,16,0,0,10000,660000,22,5,2
"5562",2.314,6,443,59380,2,132,20,32,0,0.864304235090752,57.0440795159896,41,36,7
"5563",0,6,80,59756,1,66,16,32,0,10000,660000,37,54,5
"5564",0,6,80,55265,1,66,17,32,0,10000,660000,15,29,8
"5565",1.328,6,445,49094,2156,1.06e+08,24,0,0,1623.49397590361,79819277.1084337,22,41,8
"5566",0,6,80,56653,1,66,16,32,0,10000,660000,22,42,1
"5567",0.851,6,33620,443,35,3348,26,0,0,41.1280846063455,3934.19506462985,29,10,7
"5568",0,6,38871,80,1,54,4,32,0,10000,540000,10,46,9
"5569",0,6,47880,80,1,66,16,0,0,10000,660000,48,35,9
"5570",0.016,6,443,52182,2,132,17,32,0,125,8250,14,24,6
"5571",0,6,443,60387,1,66,16,0,0,10000,660000,59,54,5
"5572",0.411,6,80,54106,65,143365,26,32,0,158.150851581509,348819.9513382,20,46,7
"5573",0.001,6,51748,443,2,108,17,0,0,2000,108000,22,25,8
"5574",0,6,80,59763,1,66,16,32,0,10000,660000,35,19,5
"5575",0,6,50732,80,2,108,17,0,0,20000,1080000,18,8,9
"5576",0,17,53,52314,1,174,0,0,0,10000,1740000,30,52,2
"5577",0,6,443,52868,1,66,16,32,0,10000,660000,31,12,5
"5578",0,6,80,52981,1,66,16,32,0,10000,660000,26,50,9
"5579",0.003,17,53,34071,2,302,0,0,0,666.666666666667,100666.666666667,22,52,6
"5580",0.09,6,443,56546,4,419,26,0,0,44.4444444444444,4655.55555555556,22,45,1
"5581",0.703,6,43720,443,10,1412,26,0,0,14.2247510668563,2008.53485064011,51,20,6
"5582",0,6,80,55769,1,66,16,0,0,10000,660000,15,47,9
"5583",0,6,34246,443,1,66,16,0,0,10000,660000,2,45,3
"5584",0,6,59117,80,1,55,16,0,0,10000,550000,8,10,2
"5585",0,6,56420,443,1,66,16,0,0,10000,660000,6,58,2
"5586",0,6,80,59831,1,74,18,32,0,10000,740000,18,7,5
"5587",0.016,6,52364,443,4,293,29,0,0,250,18312.5,27,56,2
"5588",0,6,62410,80,2,108,17,0,0,20000,1080000,24,17,1
"5589",0.129,6,38246,443,8,1351,26,0,0,62.015503875969,10472.8682170543,40,40,2
"5590",0,6,35670,443,1,66,16,0,0,10000,660000,32,18,3
"5591",0,6,80,43829,1,66,16,32,0,10000,660000,51,54,6
"5592",0,6,80,54272,1,54,17,32,0,10000,540000,15,37,5
"5593",0.002,6,37191,445,2,174,24,0,0,1000,87000,35,38,8
"5594",0.234,6,80,44191,5,1806,26,32,0,21.3675213675214,7717.94871794872,22,17,3
"5595",0.041,17,53,40229,2,350,0,0,0,48.780487804878,8536.58536585366,42,31,1
"5596",0,6,39750,443,1,66,16,0,0,10000,660000,17,46,4
"5597",0.172,6,33947,443,9,1335,26,0,0,52.3255813953488,7761.62790697675,12,10,3
"5598",0,17,53616,53,1,83,0,0,0,10000,830000,24,53,3
"5599",0,17,53,52288,1,90,0,0,0,10000,9e+05,17,54,1
"5600",0.055,6,47483,443,6,972,26,0,0,109.090909090909,17672.7272727273,50,36,2
"5601",0.023,6,49388,443,2,154,24,0,0,86.9565217391304,6695.65217391304,10,55,3
"5602",0,17,53,54474,1,130,0,0,0,10000,1300000,50,3,2
"5603",1.057,6,60965,80,5,740,26,0,0,4.73036896877957,700.094607379376,37,16,1
"5604",0,6,43032,80,1,66,16,0,0,10000,660000,41,38,2
"5605",0.022,6,52061,80,2,108,17,0,0,90.9090909090909,4909.09090909091,29,35,7
"5606",0,6,80,50721,1,54,16,0,0,10000,540000,18,30,4
"5607",0,6,8082,48380,1,212,24,32,0,10000,2120000,40,59,7
"5608",0,6,445,52321,1,108,24,0,0,10000,1080000,40,33,4
"5609",0,6,443,60377,1,66,16,32,0,10000,660000,23,49,9
"5610",0,17,53,54462,1,169,0,0,0,10000,1690000,51,5,1
"5611",0,6,80,46696,2,1896,24,32,0,20000,18960000,21,0,3
"5612",0,6,80,58473,1,66,18,32,0,10000,660000,29,12,3
"5613",0.029,6,443,49480,3,377,26,32,0,103.448275862069,13000,50,36,4
"5614",0,6,80,59225,1,66,16,32,0,10000,660000,8,30,2
"5615",0.112,6,55975,443,3,1815,24,0,0,26.7857142857143,16205.3571428571,21,34,4
"5616",0.517,6,443,60372,2,561,24,32,0,3.86847195357834,1085.10638297872,37,51,3
"5617",0.004,6,49511,445,2,174,24,0,0,500,43500,23,8,0
"5618",0,6,48417,80,1,66,16,0,0,10000,660000,52,13,6
"5619",0,17,59419,53,1,74,0,0,0,10000,740000,31,54,4
"5620",0,6,443,49505,1,66,16,0,0,10000,660000,41,3,3
"5621",0.017,6,48671,80,2,132,17,0,0,117.647058823529,7764.70588235294,22,43,8
"5622",0.099,6,54758,80,5,770,27,0,0,50.5050505050505,7777.77777777778,57,59,5
"5623",1.075,6,51206,443,10,4734,26,0,0,9.30232558139535,4403.72093023256,24,24,1
"5624",0,6,443,35953,1,66,16,32,0,10000,660000,0,4,2
"5625",0,6,8082,51649,1,212,24,32,0,10000,2120000,28,15,0
"5626",0,6,443,35028,1,66,16,0,0,10000,660000,31,3,5
"5627",0,6,80,33821,1,54,16,32,0,10000,540000,31,28,4
"5628",0,6,443,60489,1,66,16,32,0,10000,660000,43,45,0
"5629",0.036,17,53,40477,2,358,0,0,0,55.5555555555556,9944.44444444445,51,4,5
"5630",0,6,443,50455,1,66,16,32,0,10000,660000,35,52,9
"5631",0.028,6,36803,443,3,251,25,0,0,107.142857142857,8964.28571428571,7,56,4
"5632",0.003,6,80,52919,2,831,24,0,0,666.666666666667,277000,7,58,2
"5633",0.018,6,58996,443,10,2312,24,0,0,555.555555555556,128444.444444444,53,26,8
"5634",0,6,47786,443,1,66,16,0,0,10000,660000,51,6,1
"5635",0,6,80,54446,1,66,18,32,0,10000,660000,32,48,3
"5636",0,6,8082,56978,1,212,24,32,0,10000,2120000,30,59,6
"5637",0.037,6,56520,80,5,764,26,0,0,135.135135135135,20648.6486486487,30,5,6
"5638",0,6,57984,80,1,66,17,0,0,10000,660000,7,52,8
"5639",0.045,17,39335,53,2,178,0,0,0,44.4444444444444,3955.55555555556,24,38,6
"5640",0,6,52747,443,1,55,16,0,0,10000,550000,31,41,5
"5641",0.043,6,443,59526,6,5048,26,32,0,139.53488372093,117395.348837209,17,29,8
"5642",0,6,443,34453,1,66,16,32,0,10000,660000,16,9,1
"5643",0,6,48782,443,3,198,17,0,0,30000,1980000,50,58,2
"5644",0.028,6,52801,443,3,251,25,0,0,107.142857142857,8964.28571428571,54,2,6
"5645",0.209,6,443,49726,8,4634,26,32,0,38.2775119617225,22172.2488038278,39,10,0
"5646",0.155,6,56894,443,7,1465,26,0,0,45.1612903225806,9451.61290322581,41,1,5
"5647",0,6,443,53060,1,66,16,32,0,10000,660000,7,36,7
"5648",0.029,6,54265,80,2,108,17,0,0,68.9655172413793,3724.13793103448,31,30,9
"5649",0.664,6,80,51886,3,456,26,32,0,4.51807228915663,686.746987951807,24,16,4
"5650",0.019,6,80,49645,2,132,17,32,0,105.263157894737,6947.36842105263,39,32,9
"5651",0,6,443,49840,1,54,17,32,0,10000,540000,12,9,0
"5652",0.397,6,80,40101,4,5554,24,32,0,10.0755667506297,13989.9244332494,52,19,3
"5653",0.001,6,58844,445,2,174,24,0,0,2000,174000,38,27,6
"5654",0,6,52361,443,1,66,16,0,0,10000,660000,29,34,3
"5655",0,6,61838,80,2,108,17,0,0,20000,1080000,23,40,5
"5656",0.184,6,47072,443,14,2698,26,0,0,76.0869565217391,14663.0434782609,31,46,0
"5657",0,17,53,56519,1,180,0,0,0,10000,1800000,36,10,2
"5658",0.003,6,51146,445,2,174,24,0,0,666.666666666667,58000,2,50,8
"5659",0,6,80,57968,1,66,16,32,0,10000,660000,6,10,0
"5660",0.022,6,44434,8082,2,338,24,0,0,90.9090909090909,15363.6363636364,25,55,3
"5661",0,6,80,54409,1,66,16,32,0,10000,660000,40,2,6
"5662",0,6,34363,80,1,66,16,0,0,10000,660000,27,14,5
"5663",0.042,17,34221,53,2,158,0,0,0,47.6190476190476,3761.90476190476,29,31,8
"5664",0.001,17,41827,53,2,178,0,0,0,2000,178000,10,47,7
"5665",0.092,6,443,38924,4,419,26,0,0,43.4782608695652,4554.34782608696,50,57,0
"5666",0.034,6,52018,80,2,132,17,0,0,58.8235294117647,3882.35294117647,7,58,1
"5667",0.354,6,443,48731,8,6111,26,32,0,22.5988700564972,17262.7118644068,29,8,4
"5668",0,6,40171,443,1,66,16,0,0,10000,660000,40,20,3
"5669",0.057,6,80,49793,4,2079,26,32,0,70.1754385964912,36473.6842105263,52,45,2
"5670",0,6,80,57140,1,66,16,32,0,10000,660000,26,36,8
"5671",0,6,41049,80,1,66,16,0,0,10000,660000,4,23,0
"5672",0,6,35174,443,2,108,4,32,0,20000,1080000,20,58,8
"5673",0,17,48165,53,2,140,0,0,0,20000,1400000,18,40,9
"5674",0,6,80,56786,1,66,16,32,0,10000,660000,42,46,9
"5675",0,17,37991,53,1,76,0,0,0,10000,760000,48,55,5
"5676",0,6,80,55488,1,66,16,0,0,10000,660000,18,2,8
"5677",0.021,6,60353,443,3,251,25,0,0,142.857142857143,11952.380952381,38,32,3
"5678",0,6,80,35186,2,132,17,32,0,20000,1320000,15,5,3
"5679",0,6,59855,80,1,55,16,0,0,10000,550000,34,49,9
"5680",0.023,6,44751,80,2,140,18,0,0,86.9565217391304,6086.95652173913,50,6,5
"5681",0,6,80,50261,1,66,16,32,0,10000,660000,23,52,1
"5682",0.004,17,60032,53,2,160,0,0,0,500,40000,11,36,4
"5683",0,6,443,51320,1,66,16,32,0,10000,660000,33,11,6
"5684",0.973,6,35963,443,10,1347,27,0,0,10.2774922918808,1384.37821171634,50,22,9
"5685",0.047,6,49784,443,5,383,29,0,0,106.382978723404,8148.93617021277,2,30,8
"5686",0,17,49948,53,1,72,0,0,0,10000,720000,34,57,2
"5687",0,6,41252,443,1,66,16,0,0,10000,660000,33,50,1
"5688",0,6,80,60179,1,66,16,32,0,10000,660000,21,32,9
"5689",0.036,17,53,46204,2,294,0,0,0,55.5555555555556,8166.66666666667,23,43,1
"5690",0,17,56650,53,2,164,0,0,0,20000,1640000,25,30,5
"5691",0,6,80,62742,1,66,16,32,0,10000,660000,5,23,4
"5692",0.023,6,62379,80,2,120,18,0,0,86.9565217391304,5217.39130434783,24,10,6
"5693",0,6,56441,443,1,66,16,0,0,10000,660000,38,26,5
"5694",0,6,36487,443,1,54,16,0,0,10000,540000,34,1,5
"5695",0,6,56651,80,1,66,16,0,0,10000,660000,22,18,3
